time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/value_loss,train/kl_divergence_loss,train/learning_rate,train/n_updates,train/is_line_search_success,train/policy_objective,train/explained_variance,eval/mean_ep_length,eval/mean_reward
91264,0,-5.31485888,7.11,167496,713,0.12276124134659767,0.00993221066892147,0.001,712,1.0,0.05610426515340805,0.9678167998790741,,
91392,0,-5.144078530000001,7.17,167647,714,0.22730330377817154,0.00887598842382431,0.001,713,1.0,0.04183042794466019,0.9335070326924324,,
91520,0,-5.09466778,5.72,167790,715,0.12056021243333817,0.007742943707853556,0.001,714,1.0,0.02947309985756874,0.9614473730325699,,
91648,,,,,,0.15946899503469467,0.007649660110473633,0.001,715,1.0,0.03787870705127716,0.964447159320116,5.2,-5.53733
91648,0,-5.187501760000001,5.72,167974,716,,,,,,,,,
91776,0,-5.235278559999999,5.71,168115,717,0.11420074552297592,0.006794527173042297,0.001,716,1.0,0.06596656143665314,0.9702858589589596,,
91904,0,-5.270387530000001,5.7,168266,718,0.16550459191203118,0.0066234879195690155,0.001,717,1.0,0.0605093389749527,0.924117922782898,,
92032,0,-5.225351290000001,5.66,168419,719,0.3167752087116241,0.005976600106805563,0.001,718,1.0,0.05150751397013664,0.8821172788739204,,
92160,,,,,,0.15930645763874055,0.008007463067770004,0.001,719,1.0,0.056893181055784225,0.9133287444710732,6.4,-5.8725879999999995
92160,0,-5.1736073,5.62,168589,720,,,,,,,,,
92288,0,-5.13020075,7.05,168739,721,0.20160554945468903,0.009743456728756428,0.001,720,1.0,0.07496322691440582,0.9350990056991577,,
92416,0,-5.02952976,8.49,168872,722,1.0944813430309295,0.006133906077593565,0.001,721,1.0,0.07874904572963715,0.7341800928115845,,
92544,0,-5.033653660000001,8.66,169029,723,0.5871905297040939,0.005582120735198259,0.001,722,1.0,0.0585809126496315,0.719722181558609,,
92672,,,,,,0.16309811770915986,0.008455145172774792,0.001,723,1.0,0.05711823329329491,0.9398466981947422,5.2,-4.7055312
92672,0,-5.121153800000001,8.78,169199,724,,,,,,,,,
92800,0,-5.252306980000001,8.93,169338,725,0.17994438409805297,0.008602583780884743,0.001,724,1.0,0.07055724412202835,0.9599464386701584,,
92928,0,-5.248252620000001,7.56,169478,726,0.21212855577468873,0.009131458587944508,0.001,725,1.0,0.09286095201969147,0.9448696710169315,,
93056,0,-5.21855002,5.89,169614,727,0.13528638407588006,0.009473980404436588,0.001,726,1.0,0.08924390375614166,0.9621568396687508,,
93184,,,,,,0.15747688710689545,0.009629741311073303,0.001,727,1.0,0.07740310579538345,0.9574251100420952,6.4,-4.949021
93184,0,-5.185612320000001,5.93,169772,728,,,,,,,,,
93312,0,-5.149837290000001,6.05,169899,729,0.14793384224176406,0.008186010643839836,0.001,728,1.0,0.07690466940402985,0.9576113261282444,,
93440,0,-5.04805143,6.11,170026,730,0.0924889512360096,0.00865198951214552,0.001,729,1.0,0.09342067688703537,0.9711320102214813,,
93568,0,-5.08839732,6.26,170162,731,0.23624131828546524,0.008798599243164062,0.001,730,1.0,0.07535950094461441,0.911598913371563,,
93696,,,,,,0.21077902466058732,0.005671432241797447,0.001,731,1.0,0.0428532212972641,0.9172921404242516,5.4,-4.444097600000001
93696,0,-5.12725464,6.43,170327,732,,,,,,,,,
93824,0,-5.08323801,6.59,170456,733,0.20562394410371782,0.0081484355032444,0.001,732,1.0,0.06041138246655464,0.9254595339298248,,
93952,0,-5.13919403,6.63,170656,734,0.16997807919979097,0.00772441178560257,0.001,733,1.0,0.0752362608909607,0.9389050602912903,,
94080,0,-5.264359180000001,8.35,170854,735,0.2777478381991386,0.009279761463403702,0.001,734,1.0,0.09234102070331573,0.919343963265419,,
94208,,,,,,0.47899643182754514,0.006325112655758858,0.001,735,1.0,0.03275284171104431,0.8500635772943497,7.0,-5.1339972000000005
94208,0,-5.3184618399999986,8.24,171012,736,,,,,,,,,
94336,0,-5.212507559999999,7.99,171147,737,0.09791710525751114,0.008459623903036118,0.001,736,1.0,0.060609061270952225,0.969618309289217,,
94464,0,-5.23872392,7.85,171279,738,0.10809955298900605,0.008139963261783123,0.001,737,1.0,0.09394907206296921,0.9692682214081287,,
94592,0,-5.205391520000001,7.98,171405,739,0.08071725443005562,0.009936068207025528,0.001,738,1.0,0.08851749449968338,0.9746771100908518,,
94720,,,,,,0.21507398784160614,0.009981341660022736,0.001,739,1.0,0.08114922046661377,0.9371051341295242,7.4,-4.5775472
94720,0,-5.175964049999999,6.54,171570,740,,,,,,,,,
94848,0,-5.16824813,6.49,171704,741,0.13325583934783936,0.006593300029635429,0.001,740,1.0,0.09478843212127686,0.9695147313177586,,
94976,0,-5.18497965,6.55,171836,742,0.10696159228682518,0.006340618245303631,0.001,741,1.0,0.06869052350521088,0.9701380543410778,,
95104,0,-5.2032997,6.73,171970,743,0.0984794057905674,0.006829623598605394,0.001,742,1.0,0.07982166111469269,0.9618631601333618,,
95232,,,,,,0.1021772101521492,0.00790221244096756,0.001,743,1.0,0.08313103765249252,0.9701599832624197,7.8,-6.031749400000001
95232,0,-5.23724436,6.78,172185,744,,,,,,,,,
95360,0,-5.057927070000002,6.56,172359,745,0.0775155022740364,0.006488139275461435,0.001,744,1.0,0.08736947923898697,0.9784386120736599,,
95488,0,-5.06344783,6.52,172553,746,0.09481579810380936,0.007871733978390694,0.001,745,1.0,0.05079764127731323,0.9670261815190315,,
95616,0,-5.0861594199999995,6.58,172753,747,0.17729494124650955,0.00834434200078249,0.001,746,1.0,0.09641274809837341,0.9606920406222343,,
95744,,,,,,0.13206135779619216,0.007241462357342243,0.001,747,1.0,0.057439640164375305,0.9660767540335655,7.4,-4.6033284
95744,0,-5.10513897,6.38,173004,748,,,,,,,,,
95872,0,-5.1786595,6.42,173170,749,0.1851289004087448,0.0083388052880764,0.001,748,1.0,0.07119680941104889,0.9625405035912991,,
96000,0,-5.268456980000001,6.35,173338,750,0.10725378170609474,0.009804731234908104,0.001,749,1.0,0.11421861499547958,0.9684089012444019,,
96128,0,-5.17913602,6.49,173514,751,0.15638745725154876,0.008170686662197113,0.001,750,1.0,0.07547247409820557,0.9646183475852013,,
96256,,,,,,0.0785600148141384,0.007706171832978725,0.001,751,1.0,0.06905096769332886,0.9747845102101564,7.2,-4.1943678
96256,0,-5.291594279999999,6.44,173724,752,,,,,,,,,
96384,0,-5.12378876,6.58,173898,753,0.09907167702913285,0.0074303047731518745,0.001,752,1.0,0.08483874052762985,0.973393440246582,,
96512,0,-5.00904229,6.41,174057,754,0.06407832652330399,0.008379220962524414,0.001,753,1.0,0.06355112791061401,0.976221589371562,,
96640,0,-4.92327617,6.49,174209,755,0.12065690085291862,0.007829444482922554,0.001,754,1.0,0.06640864163637161,0.9662740044295788,,
96768,,,,,,0.16259441673755645,0.008511613123118877,0.001,755,1.0,0.07297403365373611,0.9455543234944344,5.6,-4.241399199999999
96768,0,-4.93793484,6.58,174399,756,,,,,,,,,
96896,0,-4.902583410000002,6.51,174560,757,0.08315575942397117,0.006208098493516445,0.001,756,1.0,0.07396774739027023,0.9662729762494564,,
97024,0,-4.953428689999999,6.63,174717,758,0.10451637133955956,0.006698041222989559,0.001,757,1.0,0.05924946069717407,0.9556804336607456,,
97152,0,-5.04853197,6.87,174871,759,0.11060400456190109,0.0064295753836631775,0.001,758,1.0,0.08302478492259979,0.9562623500823975,,
97280,,,,,,0.14422091394662856,0.008502495475113392,0.001,759,1.0,0.048508528620004654,0.9363049492239952,6.6,-4.1901368
97280,0,-5.12434617,7.0,175071,760,,,,,,,,,
97408,0,-5.16265672,8.81,175259,761,0.19569616317749022,0.006881747394800186,0.001,760,1.0,0.06366622447967529,0.9333409070968628,,
97536,0,-5.261594339999999,8.83,175438,762,0.25591666251420975,0.009852631948888302,0.001,761,1.0,0.08076625317335129,0.8926547914743423,,
97664,0,-5.356130770000001,9.0,175578,763,0.13788092657923698,0.008218186907470226,0.001,762,1.0,0.059383004903793335,0.9517322108149529,,
97792,,,,,,0.09030784219503403,0.006715170573443174,0.001,763,1.0,0.09285889565944672,0.9649932682514191,8.4,-4.997628400000001
97792,0,-5.25606384,9.0,175774,764,,,,,,,,,
97920,0,-5.198458569999999,8.85,175924,765,0.10585666671395302,0.008320154622197151,0.001,764,1.0,0.10970384627580643,0.9632352627813816,,
98048,0,-5.07646699,7.21,176075,766,0.11675143614411354,0.007638939656317234,0.001,765,1.0,0.06430035829544067,0.9618182964622974,,
98176,0,-5.217089659999999,7.35,176230,767,0.1520368054509163,0.007021524012088776,0.001,766,1.0,0.07525353133678436,0.961214192211628,,
98304,,,,,,0.14373172596096992,0.007412547245621681,0.001,767,1.0,0.06946022808551788,0.9559986442327499,12.0,-5.4109882
98304,0,-5.06233951,7.52,176433,768,,,,,,,,,
98432,0,-5.132957780000001,7.48,176587,769,0.12180790826678276,0.006825157441198826,0.001,768,1.0,0.07825784385204315,0.9432665482163429,,
98560,0,-5.253022529999999,7.58,176797,770,0.10579086318612099,0.007156386040151119,0.001,769,1.0,0.06082087382674217,0.9697977527976036,,
98688,0,-5.239545159999999,7.71,177000,771,0.0938679926097393,0.009281003847718239,0.001,770,1.0,0.059475645422935486,0.9702327735722065,,
98816,,,,,,0.09549480602145195,0.008877873420715332,0.001,771,1.0,0.0490836426615715,0.966338112950325,12.2,-6.011617800000001
98816,0,-5.29059268,7.72,177294,772,,,,,,,,,
98944,0,-5.21455725,7.64,177458,773,0.10224714353680611,0.007679133675992489,0.001,772,1.0,0.059876274317502975,0.9630968160927296,,
99072,0,-5.09932812,7.74,177612,774,0.07406970635056495,0.009233645163476467,0.001,773,1.0,0.08410932123661041,0.9721010569483042,,
99200,0,-4.97628305,7.68,177778,775,0.08500228673219681,0.009015237912535667,0.001,774,1.0,0.0498916320502758,0.9484880231320858,,
99328,,,,,,0.08278239071369171,0.005892618093639612,0.001,775,1.0,0.06910126656293869,0.9683283269405365,12.6,-5.119038
99328,0,-4.85967755,7.77,178017,776,,,,,,,,,
99456,0,-4.93364469,7.76,178154,777,0.06130650453269482,0.008477472700178623,0.001,776,1.0,0.056415606290102005,0.9775848519057035,,
99584,0,-4.88334648,7.82,178322,778,0.1032598853111267,0.00882343202829361,0.001,777,1.0,0.08964082598686218,0.9668221212923527,,
99712,0,-4.9126470300000005,7.93,178466,779,0.08938288986682892,0.009291797876358032,0.001,778,1.0,0.06592728197574615,0.9703401867300272,,
99840,,,,,,0.05177108868956566,0.008228111080825329,0.001,779,1.0,0.06016284227371216,0.9844525009393692,11.6,-4.548673
99840,0,-5.02551317,8.13,178675,780,,,,,,,,,
99968,0,-5.07930002,8.25,178822,781,0.1029243677854538,0.009223752655088902,0.001,780,1.0,0.08630718290805817,0.9619198031723499,,
100096,0,-5.15725569,8.24,178975,782,0.06050873212516308,0.006229725666344166,0.001,781,1.0,0.05924828350543976,0.9801442753523588,,
