time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/n_updates,train/explained_variance,train/learning_rate,train/is_line_search_success,train/kl_divergence_loss,train/value_loss,train/policy_objective,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,2560,,,39,0.0010201334953308105,0.0003,1.0,0.00509456405416131,687.3325744628906,0.2348059117794037,,,-200.21465619999998,240.0
15357,2560,0,40,,,,,,,,69.23529411764706,-363.8168512647058,,
15522,2624,0,41,40,0.0005285143852233887,0.0003,1.0,0.004636680707335472,1102.9291015625,0.25248029828071594,70.02857142857142,-363.1636927999999,,
15721,2688,0,42,41,-0.0015451908111572266,0.0003,1.0,0.004614291712641716,513.2197235107421,0.26832258701324463,70.02857142857142,-363.1636927999999,,
15907,2752,0,43,42,-0.001427769660949707,0.0003,1.0,0.004883260000497103,1291.0166748046875,0.29907965660095215,71.08108108108108,-363.1372191621621,,
16081,2816,0,44,43,-0.0017004013061523438,0.0003,1.0,0.0047064246609807014,479.11680603027344,0.22972869873046875,71.10526315789474,-361.5280677631578,,
16257,2880,0,45,44,0.001719832420349121,0.0003,1.0,0.0044417972676455975,691.234228515625,0.32925549149513245,71.10526315789474,-361.5280677631578,,
16459,2944,0,46,45,-2.944469451904297e-05,0.0003,1.0,0.005466166418045759,771.5754699707031,0.22182950377464294,70.1025641025641,-354.9775928974358,,
16638,3008,0,47,46,-0.0001786947250366211,0.0003,1.0,0.00576372817158699,908.9699829101562,0.21858571469783783,70.85,-355.122664875,,
,3072,,,47,7.808208465576172e-06,0.0003,1.0,0.005777930840849876,699.048046875,0.22335657477378845,,,-211.1736152,280.0
18166,3072,0,48,,,,,,,,70.17073170731707,-350.40017980487806,,
18336,3136,0,49,48,-0.0002733469009399414,0.0003,1.0,0.0060461885295808315,634.9937438964844,0.22173529863357544,71.44186046511628,-350.445999372093,,
18527,3200,0,50,49,-7.224082946777344e-05,0.0003,1.0,0.005434615537524223,622.3631042480469,0.2126321941614151,71.44186046511628,-350.445999372093,,
18686,3264,0,51,50,-0.00022935867309570312,0.0003,1.0,0.005649333354085684,791.6902465820312,0.21420815587043762,71.44186046511628,-350.445999372093,,
18862,3328,0,52,51,0.0001799464225769043,0.0003,1.0,0.006040043663233519,688.9224426269532,0.21072641015052795,71.33333333333333,-347.717016,,
19028,3392,0,53,52,-0.0001423358917236328,0.0003,1.0,0.005336714908480644,608.966357421875,0.2088644951581955,71.33333333333333,-347.717016,,
19185,3456,0,54,53,-7.784366607666016e-05,0.0003,1.0,0.005463894922286272,768.5293212890625,0.20437854528427124,71.33333333333333,-347.717016,,
19358,3520,0,55,54,3.5762786865234375e-07,0.0003,1.0,0.005260021425783634,429.828662109375,0.23180994391441345,72.19565217391305,-348.02933539130436,,
,3584,,,55,-4.661083221435547e-05,0.0003,1.0,0.005946835968643427,620.5152587890625,0.23596873879432678,,,-222.16648279999998,320.0
20904,3584,0,56,,,,,,,,72.91489361702128,-347.447434680851,,
21056,3648,0,57,56,-1.9311904907226562e-05,0.0003,1.0,0.005849758163094521,836.9718444824218,0.2001042664051056,72.91489361702128,-347.447434680851,,
21255,3712,0,58,57,-8.821487426757812e-06,0.0003,1.0,0.005244145169854164,559.3880981445312,0.21718281507492065,73.39583333333333,-347.61285112499996,,
21406,3776,0,59,58,7.927417755126953e-06,0.0003,1.0,0.0057257991284132,871.6896179199218,0.21035398542881012,73.4,-344.05246496,,
21595,3840,0,60,59,-0.00025534629821777344,0.0003,1.0,0.006221381016075611,426.9605010986328,0.23452144861221313,73.4,-344.05246496,,
21773,3904,0,61,60,6.4373016357421875e-06,0.0003,1.0,0.00582690117880702,965.9863403320312,0.2104223221540451,73.80392156862744,-344.5175316666666,,
21917,3968,0,62,61,1.901388168334961e-05,0.0003,1.0,0.005550617352128029,556.9189880371093,0.21741895377635956,73.80392156862744,-344.5175316666666,,
22089,4032,0,63,62,6.4373016357421875e-06,0.0003,1.0,0.0062665133737027645,444.81235961914064,0.2207125425338745,73.80392156862744,-344.5175316666666,,
